30639,32,20
30640,59,
30641,32,20
30642,32,20
30643,32,20
30644,32,20
30645,32,20
30646,32,20
30647,32,20
30648,32,20
30649,32,20
30650,32,20
30651,32,20
30652,32,20
30653,32,20
30654,32,20
30655,32,20
30656,32,20
30657,32,20
30658,32,20
30659,32,20
30660,32,20
30661,32,20
30662,32,20
30663,32,20
30665,32,11
30666,32,20
30667,32,20
30668,45,
30669,32,20
30670,32,20
30671,32,20
30672,32,20
30673,32,20
30674,71,
30675,32,20
30676,32,20
30677,59,
30678,77,
30679,81,
30680,32,20
30681,32,20
30682,32,20
30683,32,20
30684,32,20
30685,32,20
30686,45,
30687,32,20
30688,32,20
30689,32,20
30690,32,20
30691,32,20
30692,32,20
30693,32,20
30694,32,20
30695,32,20
30696,32,20
30697,32,20
30698,93,
30699,32,20
30700,32,20
30701,32,20
30702,32,20
30703,32,20
30704,32,20
30705,32,20
30706,32,20
30707,45,
30708,32,11
30709,32,20
30710,32,20
30711,32,11
30713,32,20
30714,32,20
30715,1,
30716,32,11
30717,32,11
30718,32,20
30719,32,20
30720,32,20
30721,32,20
30722,32,20
30723,32,20
30724,32,20
30725,32,20
30726,32,20
30727,32,20
30728,32,20
30729,32,20
30731,32,20
30732,32,11
30733,32,20
30734,32,20
30735,32,20
30736,32,20
30737,32,20
30738,32,20
30739,32,11
30740,32,20
30741,32,20
30742,32,20
30743,32,20
30744,32,20
30746,32,20
30747,32,20
30748,59,
30749,32,20
30750,32,20
30751,32,20
30752,32,20
30753,32,20
30754,73,
30755,32,20
30756,32,20
30757,32,20
30758,32,20
30759,32,20
30761,32,20
30762,32,20
30763,32,20
30764,32,20
30765,32,20
30766,32,20
30767,32,20
30768,32,20
30769,32,20
30770,32,20
30771,32,20
30772,32,20
30773,32,20
30774,32,20
30775,32,20
30776,32,20
30777,32,20
30779,32,20
30780,82,
30781,32,20
30782,32,20
30783,32,20
30784,32,20
30785,32,20
30786,32,20
30787,32,20
30788,32,20
30789,32,20
30790,32,20
30791,32,20
30792,32,20
30793,32,20
30795,32,20
30796,59,
30797,32,20
30798,32,20
30799,32,20
30800,32,20
30802,32,20
30803,32,20
30808,32,20
30810,32,20
30811,32,20
30812,32,20
30813,93,
30814,32,20
30815,32,20
30816,32,20
30817,32,20
30818,32,20
30819,32,20
30820,32,20
30821,32,20
30822,32,20
30823,32,20
30824,32,20
30825,32,20
30826,32,20
30827,32,20
30828,32,20
30829,32,20
30830,32,20
30831,32,20
30832,32,20
30833,32,20
30834,32,20
30835,32,20
30836,32,20
30837,32,20
30838,32,20
30839,32,20
30841,32,20
30842,32,19
30843,32,20
30844,32,20
30845,32,20
30846,32,20
30847,32,20
30848,32,20
30849,32,20
30850,32,20
30851,32,20
30852,32,20
30853,32,20
30854,32,20
30855,32,20
30856,32,20
30857,32,20
30858,32,20
30859,32,20
30860,32,20
30861,32,20
30862,32,20
30863,32,20
30864,32,20
30865,32,20
30866,32,20
30868,89,
30869,32,20
30870,32,20
30871,32,20
30872,32,20
30873,32,20
30874,32,20
30875,32,20
30876,32,20
30877,32,20
30878,32,20
30879,32,11
30880,32,20
30881,32,20
30882,32,20
30883,32,20
30884,32,20
30885,32,20
30886,32,20
30887,32,20
30888,32,20
30889,32,20
30892,32,20
30893,32,20
30894,32,20
30895,32,20
30896,32,20
30897,32,20
30898,32,20
30899,32,11
30900,32,20
30901,32,20
30902,32,20
30903,32,11
30904,32,20
30905,32,20
30906,32,20
30907,32,20
30908,45,
30909,32,20
30910,32,20
30911,32,20
30912,32,20
30914,32,20
30915,9,
30916,32,20
30917,32,20
30918,32,20
30919,32,20
30920,32,20
30921,32,20
30922,48,18
30923,32,20
30924,32,20
30925,32,11
30926,32,20
30927,32,20
30928,32,20
30929,32,20
30930,59,
30931,32,20
30932,32,20
30933,32,20
30934,32,11
30935,32,20
30936,32,20
30937,32,11
30938,45,
30939,71,
30940,32,20
30941,45,
30942,32,20
30943,32,20
30944,32,20
30945,32,20
30946,32,20
30947,32,20
30948,32,11
30949,32,20
30950,32,20
30951,32,20
30952,32,20
30953,45,
30955,32,20
30956,32,20
30957,32,20
30958,32,20
30959,32,20
30960,32,20
30961,32,20
30962,32,20
30963,32,20
30964,32,11
30965,32,20
30966,32,20
30967,32,20
30968,32,20
30969,32,20
30970,32,20
30971,32,20
30972,32,20
30973,32,20
30974,32,20
30975,32,20
30976,32,20
30977,32,20
30979,32,20
30980,32,20
30981,32,20
30982,32,20
30983,32,20
30984,32,20
30985,48,18
30986,32,20
30987,32,20
30988,32,20
30989,32,20
30990,32,20
30991,32,20
30992,32,20
30993,32,20
30995,32,20
30996,32,20
30997,32,20
30998,59,
30999,32,20
31000,32,20
31001,32,20
31002,32,20
31003,32,20
31004,32,20
31005,32,20
31006,32,20
31007,32,20
31008,32,20
31009,32,20
31010,32,20
31012,32,20
31013,32,20
31014,32,20
31015,32,20
31016,32,11
31017,32,20
31018,32,20
31019,32,20
31020,32,20
31021,32,20
31022,32,20
31023,32,20
31024,32,20
31025,32,20
31026,32,11
31027,32,20
31028,32,20
31029,32,20
31030,32,20
31031,32,20
31032,32,20
31033,32,20
31035,32,20
31036,32,20
31037,32,20
31038,32,20
31039,32,20
31040,32,20
31041,73,
31042,32,20
31043,32,20
31044,32,20
31045,32,20
31047,32,20
31048,32,20
31049,32,20
31050,32,20
31051,32,20
31052,32,20
31053,32,20
31054,32,20
31055,32,20
31056,32,20
31057,32,20
31058,32,20
31059,32,20
31060,32,20
31061,32,20
31062,32,20
31063,32,20
31065,32,20
31066,32,20
31067,32,11
31068,32,20
31069,32,20
31071,32,20
31072,32,20
31073,71,
31074,32,20
31075,32,20
31076,32,20
31077,32,11
31078,32,20
31079,32,20
31080,32,20
31081,32,20
31082,32,20
31083,32,20
31084,32,20
31085,32,20
31086,32,20
31087,32,20
31088,32,20
31089,32,20
31090,93,
31091,32,20
31092,32,20
31093,32,20
31094,32,20
31095,32,20
31096,32,20
31097,32,20
31098,32,20
31099,32,20
31100,32,20
31101,32,20
31102,32,20
